fips,lc_type,clr,count,exposure,observed_prop,baseline_prop,shrinkage_weight,stabilized_prop,movement,abs_movement,effective_n,exposure_bin
6027,forest,orange,29,259,0.11196911196911197,0.03488503724377538,0.9628252788104089,0.10910353298303997,-0.0028655789860719955,0.0028655789860719955,269.0,100+
6027,forest,plum,1,259,0.003861003861003861,5.1455893037606024e-05,0.9628252788104089,0.0037193849774363424,-0.00014161888356751867,0.00014161888356751867,269.0,100+
6027,forest,sage,6,259,0.023166023166023165,0.06257654064089344,0.9628252788104089,0.024631098165088974,0.0014650749990658095,0.0014650749990658095,269.0,100+
6027,grass,aqua,19,255,0.07450980392156863,0.002068446784505453,0.9622641509433962,0.07177616780318888,-0.002733636118379748,0.002733636118379748,265.0,100+
6027,grass,beige,96,255,0.3764705882352941,0.009151310016296854,0.9622641509433962,0.36260948339684135,-0.013861104838452765,0.013861104838452765,265.0,100+
6027,grass,coffee,2,255,0.00784313725490196,0.01792653879904726,0.9622641509433962,0.008223642973548953,0.00038050571864699234,0.00038050571864699234,265.0,100+
6027,grass,foo,2,255,0.00784313725490196,0.0036354519242823118,0.9622641509433962,0.007684356676388011,-0.00015878057851394928,0.00015878057851394928,265.0,100+
6027,grass,gray,2,255,0.00784313725490196,0.012536041118214868,0.9622641509433962,0.00802022796672509,0.0001770907118231295,0.0001770907118231295,265.0,100+
6027,grass,ivory,85,255,0.3333333333333333,0.04926664159458443,0.9622641509433962,0.3226138355318711,-0.010719497801462197,0.010719497801462197,265.0,100+
6027,grass,lilac,14,255,0.054901960784313725,0.003134010279553717,0.9622641509433962,0.05294845321809637,-0.001953507566217358,0.001953507566217358,265.0,100+
6027,grass,olive,16,255,0.06274509803921569,0.028143412310392378,0.9622641509433962,0.06143937404944877,-0.001305723989766916,0.001305723989766916,265.0,100+
6027,grass,orange,19,255,0.07450980392156863,0.07020183026200326,0.9622641509433962,0.07434723887781144,-0.00016256504375718184,0.00016256504375718184,265.0,100+
6027,shrub,aqua,52,481,0.10810810810810811,0.005600632401634699,0.9796334012219959,0.10602037947864837,-0.0020877286294597452,0.0020877286294597452,491.0,100+
6027,shrub,beige,210,481,0.4365904365904366,0.01994153267905617,0.9796334012219959,0.42810471553317836,-0.008485721057258255,0.008485721057258255,491.0,100+
6027,shrub,coffee,5,481,0.010395010395010396,0.035184798496554606,0.9796334012219959,0.010899894063066285,0.0005048836680558895,0.0005048836680558895,491.0,100+
6027,shrub,gray,2,481,0.004158004158004158,0.00741282104823554,0.9796334012219959,0.004224293707703372,6.628954969921386e-05,6.628954969921386e-05,491.0,100+
6027,shrub,ivory,81,481,0.1683991683991684,0.021030337380306057,0.9796334012219959,0.16539776654542376,-0.003001401853744645,0.003001401853744645,491.0,100+
6027,shrub,lilac,52,481,0.10810810810810811,0.007099603257465024,0.9796334012219959,0.10605090841664898,-0.0020571996914591356,0.0020571996914591356,491.0,100+
6027,shrub,olive,27,481,0.056133056133056136,0.032544819974345975,0.9796334012219959,0.05565264399133088,-0.00048041214172525604,0.00048041214172525604,491.0,100+
6027,shrub,orange,52,481,0.10810810810810811,0.05155415684753751,0.9796334012219959,0.10695629647347327,-0.0011518116346348473,0.0011518116346348473,491.0,100+
6027,urban+barren,aqua,235,3191,0.07364462550924475,0.0009115416005681236,0.9968759762574195,0.07341740562824295,-0.00022721988100180002,0.00022721988100180002,3201.0,100+
6027,urban+barren,beige,988,3191,0.30962080852397367,0.005137137547387797,0.9968759762574195,0.3086695943066148,-0.0009512142173588867,0.0009512142173588867,3201.0,100+
6027,urban+barren,coffee,116,3191,0.03635224067690379,0.0012365874426311753,0.9968759762574195,0.0362425385424637,-0.00010970213444009419,0.00010970213444009419,3201.0,100+
6027,urban+barren,foo,107,3191,0.03353180821059229,0.003851086607051375,0.9968759762574195,0.033439084931605904,-9.27232789863855e-05,9.27232789863855e-05,3201.0,100+
6027,urban+barren,gold,9,3191,0.002820432466311501,0.0001130594233262789,0.9968759762574195,0.0028119745686451926,-8.457897666308382e-06,8.457897666308382e-06,3201.0,100+
6027,urban+barren,gray,27,3191,0.008461297398934503,0.000819680819115522,0.9968759762574195,0.00843742480730745,-2.387259162705234e-05,2.387259162705234e-05,3201.0,100+
6027,urban+barren,indigo,14,3191,0.004387339392040113,0.0029289456855464127,0.9968759762574195,0.004382783335474996,-4.556056565116484e-06,4.556056565116484e-06,3201.0,100+
6027,urban+barren,ivory,363,3191,0.11375744280789721,0.007285266590587096,0.9968759762574195,0.11342482120147013,-0.0003326216064270804,0.0003326216064270804,3201.0,100+
6027,urban+barren,lemon,166,3191,0.05202130993418991,0.011083356592954278,0.9968759762574195,0.05189341879597924,-0.0001278911382106701,0.0001278911382106701,3201.0,100+
6027,urban+barren,lilac,528,3191,0.1654653713569414,0.0061440730363874685,0.9968759762574195,0.16496764783828924,-0.0004977235186521545,0.0004977235186521545,3201.0,100+
6027,urban+barren,maroon,3,3191,0.000940144155437167,3.179796281051594e-05,0.9968759762574195,0.0009373064603649188,-2.837695072248239e-06,2.837695072248239e-06,3201.0,100+
6027,urban+barren,olive,85,3191,0.0266374177373864,0.007101545027681893,0.9968759762574195,0.026576387207209253,-6.1030530177145353e-05,6.1030530177145353e-05,3201.0,100+
6027,urban+barren,orange,509,3191,0.15951112503917267,0.17160653907439663,0.9968759762574195,0.15954891139979505,3.778636062237717e-05,3.778636062237717e-05,3201.0,100+
6027,urban+barren,plum,39,3191,0.012221874020683171,0.0001625229210315259,0.9968759762574195,0.012184200321527745,-3.767369915542648e-05,3.767369915542648e-05,3201.0,100+
6027,urban+barren,sage,2,3191,0.0006267627702914447,0.001180057730968036,0.9968759762574195,0.0006284912768852485,1.728506593803793e-06,1.728506593803793e-06,3201.0,100+
6027,urban+crop,aqua,2,23,0.08695652173913043,0.004422040859870913,0.696969696969697,0.06194607298783967,-0.025010448751290763,0.025010448751290763,33.0,20-50
6027,urban+crop,beige,6,23,0.2608695652173913,0.005289735246528334,0.696969696969697,0.1834211318928874,-0.0774484333245039,0.0774484333245039,33.0,20-50
6027,urban+crop,foo,2,23,0.08695652173913043,0.03363738198111698,0.696969696969697,0.07079920666094454,-0.016157315078185894,0.016157315078185894,33.0,20-50
6027,urban+crop,ivory,2,23,0.08695652173913043,0.0010134954926121513,0.696969696969697,0.06091318045230672,-0.026043341286823715,0.026043341286823715,33.0,20-50
6027,urban+crop,lemon,1,23,0.043478260869565216,0.0006792197862769154,0.696969696969697,0.030508854480689976,-0.01296940638887524,0.01296940638887524,33.0,20-50
6027,urban+crop,lilac,3,23,0.13043478260869565,0.011402713323020572,0.696969696969697,0.09436445858273351,-0.036070324025962136,0.036070324025962136,33.0,20-50
6027,urban+crop,olive,2,23,0.08695652173913043,0.0319748937607795,0.696969696969697,0.07029542235175136,-0.016661099387379072,0.016661099387379072,33.0,20-50
6027,urban+crop,orange,5,23,0.21739130434782608,0.05262530893831902,0.696969696969697,0.16746221482979365,-0.04992908951803243,0.04992908951803243,33.0,20-50
6027,urban+forest,aqua,21,272,0.07720588235294118,0.0012072570027215864,0.9645390070921985,0.07451089563839437,-0.002694986714546807,0.002694986714546807,282.0,100+
6027,urban+forest,beige,112,272,0.4117647058823529,0.004210676863150899,0.9645390070921985,0.3973124353497571,-0.014452270532595846,0.014452270532595846,282.0,100+
6027,urban+forest,coffee,8,272,0.029411764705882353,0.04464242898426359,0.9645390070921985,0.029951859183839136,0.0005400944779567832,0.0005400944779567832,282.0,100+
6027,urban+forest,indigo,1,272,0.003676470588235294,0.01680905568946153,0.9645390070921985,0.004142165095370977,0.0004656945071356833,0.0004656945071356833,282.0,100+
6027,urban+forest,ivory,10,272,0.03676470588235294,0.01026715293464407,0.9645390070921985,0.03582507634520015,-0.0009396295371527918,0.0009396295371527918,282.0,100+
6027,urban+forest,lilac,35,272,0.12867647058823528,0.011020111134947776,0.9645390070921985,0.12450425926010451,-0.004172211328130768,0.004172211328130768,282.0,100+
6027,urban+forest,olive,42,272,0.15441176470588236,0.07613879669707944,0.9645390070921985,0.15163612754244962,-0.002775637163432737,0.002775637163432737,282.0,100+
6027,urban+forest,orange,39,272,0.14338235294117646,0.040741348342019694,0.9645390070921985,0.13974260100503613,-0.0036397519361403285,0.0036397519361403285,282.0,100+
6027,urban+forest,plum,2,272,0.007352941176470588,0.0006705113806056476,0.9645390070921985,0.00711597558087254,-0.00023696559559804788,0.00023696559559804788,282.0,100+
6027,urban+forest,sage,2,272,0.007352941176470588,0.0465832944234822,0.9645390070921985,0.008744088454733413,0.0013911472782628248,0.0013911472782628248,282.0,100+
6027,urban+grass,aqua,159,1498,0.10614152202937249,0.0030181771783209304,0.993368700265252,0.10545768022001539,-0.0006838418093570997,0.0006838418093570997,1508.0,100+
6027,urban+grass,beige,428,1498,0.2857142857142857,0.0023149591644273377,0.993368700265252,0.28383497983530787,-0.0018793058789778327,0.0018793058789778327,1508.0,100+
6027,urban+grass,coffee,19,1498,0.012683578104138851,0.008451087973245097,0.993368700265252,0.012655511193456533,-2.8066910682317953e-05,2.8066910682317953e-05,1508.0,100+
6027,urban+grass,foo,88,1498,0.05874499332443257,0.020284913623146137,0.993368700265252,0.05848995300811105,-0.0002550403163215226,0.0002550403163215226,1508.0,100+
6027,urban+grass,gold,1,1498,0.0006675567423230974,0.0009248324220919825,0.993368700265252,0.0006692628144701059,1.7060721470085012e-06,1.7060721470085012e-06,1508.0,100+
6027,urban+grass,gray,3,1498,0.0020026702269692926,0.004479297280858367,0.993368700265252,0.002019093483294817,1.6423256325524393e-05,1.6423256325524393e-05,1508.0,100+
6027,urban+grass,indigo,3,1498,0.0020026702269692926,0.012316388625328705,0.993368700265252,0.0020710635850485987,6.839335807930615e-05,6.839335807930615e-05,1508.0,100+
6027,urban+grass,ivory,138,1498,0.09212283044058744,0.012884335506945357,0.993368700265252,0.09159737623015216,-0.0005254542104352888,0.0005254542104352888,1508.0,100+
6027,urban+grass,lemon,101,1498,0.06742323097463285,0.016329432216211238,0.993368700265252,0.06708441268047886,-0.00033881829415398357,0.00033881829415398357,1508.0,100+
6027,urban+grass,lilac,243,1498,0.16221628838451269,0.01360674091548816,0.993368700265252,0.16123081393180033,-0.0009854744527123538,0.0009854744527123538,1508.0,100+
6027,urban+grass,maroon,1,1498,0.0006675567423230974,0.00013431176254447878,0.993368700265252,0.0006640206350301358,-3.5361072929616802e-06,3.5361072929616802e-06,1508.0,100+
6027,urban+grass,olive,75,1498,0.050066755674232306,0.021370920160291493,0.993368700265252,0.04987646498780034,-0.0001902906864319695,0.0001902906864319695,1508.0,100+
6027,urban+grass,orange,235,1498,0.1568758344459279,0.06055062066424841,0.993368700265252,0.1562370730813279,-0.0006387613646000045,0.0006387613646000045,1508.0,100+
6027,urban+grass,plum,4,1498,0.0026702269692923898,0.0002206550384659294,0.993368700265252,0.002653983123597254,-1.624384569513587e-05,1.624384569513587e-05,1508.0,100+
6027,urban+shrub,aqua,28,396,0.0707070707070707,0.0011045103743837215,0.9753694581280788,0.06899272193040354,-0.0017143487766671656,0.0017143487766671656,406.0,100+
6027,urban+shrub,beige,125,396,0.31565656565656564,0.00666887336457553,0.9753694581280788,0.3080460313636595,-0.007610534292906146,0.007610534292906146,406.0,100+
6027,urban+shrub,coffee,21,396,0.05303030303030303,0.007543422588456647,0.9753694581280788,0.051909936516957064,-0.0011203665133459675,0.0011203665133459675,406.0,100+
6027,urban+shrub,foo,34,396,0.08585858585858586,0.027313113011968433,0.9753694581280788,0.08441657913822581,-0.001442006720360045,0.001442006720360045,406.0,100+
6027,urban+shrub,gray,2,396,0.005050505050505051,0.0018152993850281355,0.9753694581280788,0.0049708201818972455,-7.968486860780548e-05,7.968486860780548e-05,406.0,100+
6027,urban+shrub,indigo,1,396,0.0025252525252525255,0.0032542987055974634,0.9753694581280788,0.002543209327724076,1.7956802471550543e-05,1.7956802471550543e-05,406.0,100+
6027,urban+shrub,ivory,46,396,0.11616161616161616,0.03358826501280465,0.9753694581280788,0.1141277897786405,-0.0020338263829756537,0.0020338263829756537,406.0,100+
6027,urban+shrub,lemon,3,396,0.007575757575757576,0.043480078744272746,0.9753694581280788,0.008460100461681594,0.0008843428859240179,0.0008843428859240179,406.0,100+
6027,urban+shrub,lilac,49,396,0.12373737373737374,0.04172052751694221,0.9753694581280788,0.12171725437233848,-0.0020201193650352667,0.0020201193650352667,406.0,100+
6027,urban+shrub,maroon,1,396,0.0025252525252525255,0.00012543335481960245,0.9753694581280788,0.0024661436786901384,-5.910884656238702e-05,5.910884656238702e-05,406.0,100+
6027,urban+shrub,olive,9,396,0.022727272727272728,0.047009633978502115,0.9753694581280788,0.02332536044282025,0.0005980877155475212,0.0005980877155475212,406.0,100+
6027,urban+shrub,orange,75,396,0.1893939393939394,0.09201581853974669,0.9753694581280788,0.18699546351083118,-0.0023984758831082087,0.0023984758831082087,406.0,100+
6027,urban+shrub,plum,2,396,0.005050505050505051,0.0001742129928050034,0.9753694581280788,0.004930399334798154,-0.00012010571570689708,0.00012010571570689708,406.0,100+
6029,barren,alabaster,181,1087,0.16651333946642136,0.1022732065286154,0.9908842297174111,0.16592774117163733,-0.0005855982947840233,0.0005855982947840233,1097.0,100+
6029,barren,amber,53,1087,0.04875804967801288,0.041921471047193286,0.9908842297174111,0.04869572899769547,-6.232068031741117e-05,6.232068031741117e-05,1097.0,100+
6029,barren,cocoa,472,1087,0.43422263109475623,0.4136898485934798,0.9908842297174111,0.4340354589662122,-0.000187172128544022,0.000187172128544022,1097.0,100+
6029,barren,green,53,1087,0.04875804967801288,0.03955969803045,0.9908842297174111,0.04867419961741522,-8.38500605976622e-05,8.38500605976622e-05,1097.0,100+
6029,barren,grey,4,1087,0.0036798528058877645,0.003964404706676227,0.9908842297174111,0.003682446715648826,2.5939097610615768e-06,2.5939097610615768e-06,1097.0,100+
6029,barren,indigo,4,1087,0.0036798528058877645,0.003205263379865885,0.9908842297174111,0.0036755265577016034,-4.326248186161102e-06,4.326248186161102e-06,1097.0,100+
6029,barren,navy,115,1087,0.10579576816927323,0.1019779849015225,0.9908842297174111,0.1057609661340157,-3.480203525753345e-05,3.480203525753345e-05,1097.0,100+
6029,barren,orange,119,1087,0.10947562097516099,0.12226392813462106,0.9908842297174111,0.10959219624552981,0.00011657527036881832,0.00011657527036881832,1097.0,100+
6029,barren,purple,43,1087,0.03955841766329347,0.017291552444013328,0.9908842297174111,0.039355438035041136,-0.00020297962825233107,0.00020297962825233107,1097.0,100+
6029,barren,red,43,1087,0.03955841766329347,0.0692927333305217,0.9908842297174111,0.039829468854425905,0.0002710511911324376,0.0002710511911324376,1097.0,100+
6029,crop,alabaster,445,1819,0.24463991203958219,0.2260576720690381,0.9945325314379442,0.24453831422673067,-0.00010159781285151714,0.00010159781285151714,1829.0,100+
6029,crop,amber,16,1819,0.008796041781198461,0.0076976275671287245,0.9945325314379442,0.008790036236014919,-6.005545183542307e-06,6.005545183542307e-06,1829.0,100+
6029,crop,cocoa,640,1819,0.3518416712479384,0.13564061701295968,0.9945325314379442,0.35065959878082537,-0.001182072467113049,0.001182072467113049,1829.0,100+
6029,crop,green,42,1819,0.02308960967564596,0.018221727756562528,0.9945325314379442,0.023062994684289573,-2.6614991356387063e-05,2.6614991356387063e-05,1829.0,100+
6029,crop,grey,180,1819,0.09895547003848268,0.045704663679826806,0.9945325314379442,0.09866432292881261,-0.0002911471096700702,0.0002911471096700702,1829.0,100+
6029,crop,indigo,32,1819,0.017592083562396922,0.011426165919956701,0.9945325314379442,0.017558371601530655,-3.3711960866267265e-05,3.3711960866267265e-05,1829.0,100+
6029,crop,navy,152,1819,0.08356239692138538,0.027783624500105242,0.9945325314379442,0.08325742823674197,-0.0003049686846434141,0.0003049686846434141,1829.0,100+
6029,crop,orange,191,1819,0.10500274876305662,0.0334365697447154,0.9945325314379442,0.10461146292916738,-0.00039128583388924054,0.00039128583388924054,1829.0,100+
6029,crop,red,121,1819,0.06652006597031336,0.01572601256878251,0.9945325314379442,0.0662423510802011,-0.00027771489011226,0.00027771489011226,1829.0,100+
6029,forest,alabaster,443,3869,0.11449987076764022,0.07825823860303426,0.9974220159835009,0.11440644041918803,-9.343034845218923e-05,9.343034845218923e-05,3879.0,100+
6029,forest,amber,65,3869,0.016800206771775652,0.010737815759087626,0.9974220159835009,0.016784578024643174,-1.5628747132477583e-05,1.5628747132477583e-05,3879.0,100+
6029,forest,cocoa,1826,3869,0.47195657792711293,0.13245775985740543,0.9974220159835009,0.4710813554005089,-0.000875222526604047,0.000875222526604047,3879.0,100+
6029,forest,green,714,3869,0.1845438097699664,0.06985240391641093,0.9974220159835009,0.1842481371588461,-0.0002956726111202901,0.0002956726111202901,3879.0,100+
6029,forest,grey,17,3869,0.004393900232618248,0.012907196209553095,0.9974220159835009,0.004415847373574512,2.194714095626448e-05,2.194714095626448e-05,3879.0,100+
6029,forest,indigo,6,3869,0.0015507883173946756,0.02190168631252663,0.9974220159835009,0.0016032526071475298,5.24642897528542e-05,5.24642897528542e-05,3879.0,100+
6029,forest,lemon,2,3869,0.0005169294391315585,0.0002552212294665259,0.9974220159835009,0.0005162547595500555,-6.746795815030376e-07,6.746795815030376e-07,3879.0,100+
6029,forest,navy,217,3869,0.056086844145774105,0.017474421275571007,0.9974220159835009,0.05598730193677642,-9.954220899768829e-05,9.954220899768829e-05,3879.0,100+
6029,forest,orange,356,3869,0.09201344016541742,0.03488503724377538,0.9974220159835009,0.0918661640557973,-0.00014727610962012028,0.00014727610962012028,3879.0,100+
6029,forest,red,223,3869,0.057637632463168775,0.009758095555651606,0.9974220159835009,0.057514199782303814,-0.00012343268086496134,0.00012343268086496134,3879.0,100+
6029,grass,alabaster,421,1389,0.30309575233981284,0.2403785884417701,0.9928520371694067,0.3026474523834294,-0.00044829995638345776,0.00044829995638345776,1399.0,100+
6029,grass,amber,67,1389,0.0482361411087113,0.026827127992979816,0.9928520371694067,0.04808311027872037,-0.0001530308299909286,0.0001530308299909286,1399.0,100+
6029,grass,cocoa,435,1389,0.31317494600431967,0.2324808825372947,0.9928520371694067,0.3125981478380078,-0.0005767981663118427,0.0005767981663118427,1399.0,100+
6029,grass,green,68,1389,0.04895608351331893,0.021624670928920647,0.9928520371694067,0.04876071959205805,-0.00019536392126088403,0.00019536392126088403,1399.0,100+
6029,grass,grey,64,1389,0.04607631389488841,0.01918014291086875,0.9928520371694067,0.04588406106440936,-0.0001922528304790505,0.0001922528304790505,1399.0,100+
6029,grass,indigo,6,1389,0.004319654427645789,0.008900589193932556,0.9928520371694067,0.004352398779084579,3.2744351438790745e-05,3.2744351438790745e-05,1399.0,100+
6029,grass,lemon,1,1389,0.0007199424046076314,0.003134010279553717,0.9928520371694067,0.0007371980720482753,1.725566744064397e-05,1.725566744064397e-05,1399.0,100+
6029,grass,navy,117,1389,0.08423326133909287,0.059107433872383104,0.9928520371694067,0.08405366285827293,-0.00017959848081994245,0.00017959848081994245,1399.0,100+
6029,grass,orange,124,1389,0.0892728581713463,0.07020183026200326,0.9928520371694067,0.08913653917270911,-0.00013631899863718322,0.00013631899863718322,1399.0,100+
6029,grass,purple,4,1389,0.0028797696184305254,0.011345117211984456,0.9928520371694067,0.0029402796083773013,6.050998994677585e-05,6.050998994677585e-05,1399.0,100+
6029,grass,red,82,1389,0.05903527717782577,0.027391249843299485,0.9928520371694067,0.058809086846628306,-0.0002261903311974664,0.0002261903311974664,1399.0,100+
6029,shrub,alabaster,1125,7233,0.1555371215263376,0.10081884079587149,0.998619356620185,0.15546157509429223,-7.554643204538136e-05,7.554643204538136e-05,7243.0,100+
6029,shrub,amber,474,7233,0.06553297386976359,0.02316320138412433,0.998619356620185,0.06547447632387703,-5.849754588656275e-05,5.849754588656275e-05,7243.0,100+
6029,shrub,cocoa,3044,7233,0.42084888704548595,0.255123348149032,0.998619356620185,0.4206200791773423,-0.0002288078681436656,0.0002288078681436656,7243.0,100+
6029,shrub,green,503,7233,0.06954237522466473,0.02871908838707753,0.998619356620185,0.06948601282395013,-5.636240071460463e-05,5.636240071460463e-05,7243.0,100+
6029,shrub,grey,10,7233,0.0013825521913452233,0.006010798556215136,0.998619356620185,0.0013889421490490337,6.389957703810444e-06,6.389957703810444e-06,7243.0,100+
6029,shrub,indigo,5,7233,0.0006912760956726117,0.010037884437550338,0.998619356620185,0.000704180428603549,1.2904332930937373e-05,1.2904332930937373e-05,7243.0,100+
6029,shrub,lemon,2,7233,0.00027651043826904464,0.007494854279151628,0.998619356620185,0.00028647639690618774,9.9659586371431e-06,9.9659586371431e-06,7243.0,100+
6029,shrub,navy,741,7233,0.10244711737868105,0.05598395131700624,0.998619356620185,0.10238296831605274,-6.414906262830478e-05,6.414906262830478e-05,7243.0,100+
6029,shrub,orange,731,7233,0.10106456518733582,0.05155415684753751,0.998619356620185,0.10099620896982954,-6.83562175062824e-05,6.83562175062824e-05,7243.0,100+
6029,shrub,purple,71,7233,0.009816120558551085,0.0067043522357784205,0.998619356620185,0.009811824316216732,-4.2962423343530926e-06,4.2962423343530926e-06,7243.0,100+
6029,shrub,red,527,7233,0.07286050048389327,0.04028577394624586,0.998619356620185,0.07281552640334979,-4.4974080543477846e-05,4.4974080543477846e-05,7243.0,100+
6029,urban,alabaster,11817,135535,0.08718781126646254,0.053621538398062864,0.9999262237633258,0.08718533487317112,-2.4763932914145803e-06,2.4763932914145803e-06,135545.0,100+
6029,urban,amber,11814,135535,0.08716567676245988,0.0519343218011694,0.9999262237633258,0.0871630775256779,-2.599236781988812e-06,2.599236781988812e-06,135545.0,100+
6029,urban,cocoa,36948,135535,0.272608551296713,0.24906836339284816,0.9999262237633258,0.2726068145902389,-1.7367064741313776e-06,1.7367064741313776e-06,135545.0,100+
6029,urban,green,8054,135535,0.05942376507913085,0.021275080133531493,0.9999262237633258,0.0594209506127215,-2.8144664093524008e-06,2.8144664093524008e-06,135545.0,100+
6029,urban,grey,328,135535,0.0024200391042904046,0.006150785219566493,0.9999262237633258,0.0024203143446987767,2.7524040837213076e-07,2.7524040837213076e-07,135545.0,100+
6029,urban,indigo,343,135535,0.0025307116243036853,0.001878348668273187,0.9999262237633258,0.002530663495419844,-4.812888384142164e-08,4.812888384142164e-08,135545.0,100+
6029,urban,lemon,328,135535,0.0024200391042904046,0.046717156801119146,0.9999262237633258,0.0024233071789295886,3.2680746391840036e-06,3.2680746391840036e-06,135545.0,100+
6029,urban,navy,14365,135535,0.10598738333271848,0.04329388266289293,0.9999262237633258,0.10598275804217513,-4.625290543347482e-06,4.625290543347482e-06,135545.0,100+
6029,urban,orange,21744,135535,0.16043088501125172,0.08408559260904269,0.9999262237633258,0.1604252525428905,-5.632468361216336e-06,5.632468361216336e-06,135545.0,100+
6029,urban,purple,8054,135535,0.05942376507913085,0.040057156247470894,0.9999262237633258,0.05942233628361411,-1.428795516740522e-06,1.428795516740522e-06,135545.0,100+
6029,urban,red,21740,135535,0.16040137233924817,0.06229406797636804,0.9999262237633258,0.16039413435154204,-7.237987706132376e-06,7.237987706132376e-06,135545.0,100+
6029,urban+barren,alabaster,1330,13965,0.09523809523809523,0.08580856919766673,0.9992844364937388,0.09523134781337937,-6.7474247158610945e-06,6.7474247158610945e-06,13975.0,100+
6029,urban+barren,amber,1635,13965,0.11707841031149302,0.10814840462554366,0.9992844364937388,0.11707202032531344,-6.389986179577978e-06,6.389986179577978e-06,13975.0,100+
6029,urban+barren,cocoa,3529,13965,0.252703186537773,0.23921254111653248,0.9992844364937388,0.2526935331242337,-9.653413539312261e-06,9.653413539312261e-06,13975.0,100+
6029,urban+barren,green,404,13965,0.028929466523451484,0.030617905079547904,0.9992844364937388,0.02893067470846479,1.2081850133058292e-06,1.2081850133058292e-06,13975.0,100+
6029,urban+barren,grey,12,13965,0.0008592910848549946,0.002766422764514887,0.9992844364937388,0.0008606557586865939,1.3646738315992515e-06,1.3646738315992515e-06,13975.0,100+
6029,urban+barren,indigo,14,13965,0.0010025062656641604,0.0029289456855464127,0.9992844364937388,0.0010038847554100514,1.3784897458909897e-06,1.3784897458909897e-06,13975.0,100+
6029,urban+barren,lemon,27,13965,0.001933404940923738,0.011083356592954278,0.9992844364937388,0.0019399523124099857,6.547371486247773e-06,6.547371486247773e-06,13975.0,100+
6029,urban+barren,navy,1327,13965,0.09502327246688148,0.09152513628960171,0.9992844364937388,0.09502076932829308,-2.5031385884055624e-06,2.5031385884055624e-06,13975.0,100+
6029,urban+barren,orange,2685,13965,0.19226638023630505,0.17160653907439663,0.9992844364937388,0.19225159680792445,-1.4783428380599206e-05,1.4783428380599206e-05,13975.0,100+
6029,urban+barren,purple,1341,13965,0.09602577873254566,0.061133350056706365,0.9992844364937388,0.0960008109839404,-2.4967748605261852e-05,2.4967748605261852e-05,13975.0,100+
6029,urban+barren,red,1661,13965,0.11894020766201217,0.1424230754283009,0.9992844364937388,0.1189570111452081,1.6803483195923508e-05,1.6803483195923508e-05,13975.0,100+
6029,urban+crop,alabaster,2197,21169,0.10378383485285086,0.08191710673707793,0.9995278341753624,0.10377351013113795,-1.032472171291765e-05,1.032472171291765e-05,21179.0,100+
6029,urban+crop,amber,2426,21169,0.1146015399877179,0.04593623868707882,0.9995278341753624,0.11456911857910529,-3.2421408612606784e-05,3.2421408612606784e-05,21179.0,100+
6029,urban+crop,cocoa,5362,21169,0.2532949123718645,0.07954339360964421,0.9995278341753624,0.25321287284272614,-8.203952913837798e-05,8.203952913837798e-05,21179.0,100+
6029,urban+crop,green,789,21169,0.03727148188388681,0.020751764726800733,0.9995278341753624,0.03726368183801256,-7.800045874251094e-06,7.800045874251094e-06,21179.0,100+
6029,urban+crop,grey,61,21169,0.0028815721101610845,0.010106505929837663,0.9995278341753624,0.002884983476996004,3.4113668349196845e-06,3.4113668349196845e-06,21179.0,100+
6029,urban+crop,indigo,56,21169,0.0026453776749019793,0.009887804270905567,0.9995278341753624,0.0026487973012280586,3.4196263260792732e-06,3.4196263260792732e-06,21179.0,100+
6029,urban+crop,lemon,82,21169,0.003873588738249327,0.0006792197862769154,0.9995278341753624,0.003872080466398922,-1.5082718504049256e-06,1.5082718504049256e-06,21179.0,100+
6029,urban+crop,navy,1833,21169,0.086588879965988,0.01918351380665351,0.9995278341753624,0.08655705345569038,-3.182651029762229e-05,3.182651029762229e-05,21179.0,100+
6029,urban+crop,orange,3745,21169,0.17690963200906987,0.05262530893831902,0.9995278341753624,0.17685094919917765,-5.8682809892213195e-05,5.8682809892213195e-05,21179.0,100+
6029,urban+crop,purple,1424,21169,0.06726817516179319,0.03737309080564001,0.9995278341753624,0.06725405972463555,-1.4115437157638522e-05,1.4115437157638522e-05,21179.0,100+
6029,urban+crop,red,3194,21169,0.15088100524351647,0.055619565797194216,0.9995278341753624,0.15083602604740412,-4.497919611234913e-05,4.497919611234913e-05,21179.0,100+
6029,urban+forest,alabaster,858,12684,0.06764427625354778,0.0571751868724472,0.9992122262486214,0.0676360289797325,-8.2472738152789e-06,8.2472738152789e-06,12694.0,100+
6029,urban+forest,amber,987,12684,0.07781456953642384,0.03224848461904101,0.9992122262486214,0.07777867377077283,-3.589576565100894e-05,3.589576565100894e-05,12694.0,100+
6029,urban+forest,cocoa,4613,12684,0.36368653421633557,0.16709951247008148,0.9992122262486214,0.36353166812074217,-0.0001548660955933978,0.0001548660955933978,12694.0,100+
6029,urban+forest,green,2047,12684,0.16138442131819616,0.07298057872619663,0.9992122262486214,0.16131477909148118,-6.964222671498876e-05,6.964222671498876e-05,12694.0,100+
6029,urban+forest,grey,9,12684,0.0007095553453169347,0.004074387222425535,0.9992122262486214,0.000712206071547523,2.650726230588236e-06,2.650726230588236e-06,12694.0,100+
6029,urban+forest,indigo,4,12684,0.000315357931251971,0.01680905568946153,0.9992122262486214,0.0003283512334090608,1.299330215708981e-05,1.299330215708981e-05,12694.0,100+
