fips,lc_type,bldgtype,freq
6075,forest,W,0.00036040906428796683
6075,forest,M,0.00027030679821597514
6075,barren,S,0.00013515339910798757
6075,urban+shrub,C,4.5051133035995854e-05
6075,urban+shrub,S,4.5051133035995854e-05
6073,urban,W,0.27095321361303815
6073,urban,M,0.2686650028278342
6073,urban+forest,W,0.07461331313204689
6073,urban+forest,M,0.073269443305816
6073,urban,C,0.04406232650329222
6073,urban+shrub,W,0.04306609867844153
6073,urban+shrub,M,0.04162883249363089
6073,forest,W,0.026856641778266667
6073,forest,M,0.026451924224421074
6073,urban,S,0.02055238757413336
6073,shrub,W,0.015700965614573983
6073,shrub,M,0.015062757164279007
6073,urban,H,0.013620302292880603
6073,urban+grass,W,0.009225484753044463
6073,urban+grass,M,0.008779257706496754
6073,urban+barren,W,0.005915102710051005
6073,urban+forest,C,0.0052717055731682635
6073,urban+barren,M,0.005136799721886399
6073,urban+shrub,H,0.003595759805320479
6073,urban+forest,S,0.0034971747601529623
6073,shrub,H,0.0032481178039402885
6073,shrub,C,0.0031962309380626484
6073,urban+shrub,C,0.0027448152049271766
6073,forest,H,0.0024490600694246265
6073,urban+forest,H,0.0022311352327385368
6073,shrub,S,0.0022103804863874807
6073,urban+shrub,S,0.0013542471994064142
6073,forest,S,0.0010169825712017517
6073,barren,W,0.0008820767199198867
6073,forest,C,0.0008509446003933024
6073,barren,M,0.0007575482418135497
6073,urban+grass,C,0.0004669817928987635
6073,urban+barren,C,0.0003839628074945389
6073,barren,H,0.0003113211952658424
6073,urban+barren,H,0.0003061325086780783
6073,urban+grass,S,0.00028537776232702216
6073,urban+grass,H,0.000264623015975966
6073,urban+barren,S,0.00019198140374726945
6073,urban+crop,W,0.0001452832244573931
6073,urban+crop,M,0.000134905851281865
6073,grass,M,0.0001193397915185729
6073,urban+other,M,8.820767199198867e-05
6073,grass,W,7.78302988164606e-05
6073,urban+other,W,7.78302988164606e-05
6073,barren,S,5.707555246540443e-05
6073,crop,W,3.632080611434828e-05
6073,grass,H,3.632080611434828e-05
6073,urban+other,H,3.632080611434828e-05
6073,crop,M,3.1132119526584234e-05
6073,urban+other,S,3.1132119526584234e-05
6073,barren,C,2.5943432938820196e-05
6073,grass,S,1.0377373175528079e-05
6073,urban+crop,C,1.0377373175528079e-05
6073,urban+crop,S,5.1886865877640395e-06
6071,urban,W,0.21902543807422453
6071,urban,M,0.2117465765418695
6071,urban+barren,W,0.08504068457488413
6071,urban+barren,M,0.0778085198286228
6071,urban+grass,W,0.03669783677138421
6071,urban+grass,M,0.035267747697264734
6071,urban+shrub,W,0.03187639360720999
6071,urban+shrub,M,0.030487164220922496
6071,urban,C,0.027667845760515532
6071,forest,W,0.026506263206434816
6071,forest,M,0.02599843565766586
6071,shrub,W,0.019390840425407722
6071,barren,W,0.018059982021737354
6071,shrub,M,0.01784984648431572
6071,urban+forest,W,0.016425594508457955
6071,urban+forest,M,0.01564926043965024
6071,barren,M,0.014633605342112329
6071,barren,H,0.012036096615650428
6071,urban,S,0.011884332060845913
6071,shrub,H,0.009672071819657012
6071,urban+barren,H,0.007097911486241959
6071,grass,W,0.0070278663071014135
6071,grass,M,0.006555061347902731
6071,urban,H,0.006269043533078836
6071,urban+barren,C,0.004821443164174225
6071,grass,H,0.004646330216322861
6071,urban+barren,S,0.0032804492230822215
6071,urban+shrub,H,0.002655879709079023
6071,urban+shrub,C,0.0019729392124587025
6071,urban+grass,H,0.0013658809932406402
6071,urban+grass,C,0.001144071259295579
6071,urban+shrub,S,0.0008989131323036692
6071,urban+crop,W,0.0008697276409951085
6071,urban+grass,S,0.0008347050514248357
6071,forest,H,0.0007996824618545629
6071,forest,S,0.0007880082653311386
6071,urban+crop,M,0.0007704969705460021
6071,urban+forest,H,0.0007121259879288808
6071,urban+forest,C,0.0006595921035734716
6071,barren,S,0.0006128953174797745
6071,forest,C,0.000466967860936971
6071,urban+forest,S,0.0004202710748432739
6071,barren,C,0.00038524848527300107
6071,shrub,S,0.0002918549130856069
6071,shrub,C,0.00025683232351533407
6071,urban+crop,S,0.00015176455480451557
6071,urban+crop,C,0.00013425326001937916
6071,grass,C,0.00012841616175766703
6071,urban+crop,H,9.33935721873942e-05
6071,crop,W,5.8370982617121376e-05
6071,grass,S,5.8370982617121376e-05
6071,crop,H,3.502258957027283e-05
6071,crop,M,1.1674196523424276e-05
6069,urban+grass,W,0.2889056224899598
6069,urban+grass,M,0.2873995983935743
6069,urban+crop,W,0.03639558232931727
6069,shrub,W,0.035391566265060244
6069,shrub,M,0.0338855421686747
6069,urban+crop,M,0.03187751004016064
6069,crop,M,0.03137550200803213
6069,crop,W,0.03112449799196787
6069,urban+shrub,W,0.03112449799196787
6069,urban+shrub,M,0.029116465863453816
6069,forest,M,0.02610441767068273
6069,forest,W,0.024347389558232933
6069,urban+grass,C,0.02033132530120482
6069,urban+forest,W,0.014558232931726908
6069,urban+forest,M,0.01355421686746988
6069,urban+grass,S,0.00928714859437751
6069,forest,H,0.008785140562248996
6069,urban+grass,H,0.00677710843373494
6069,urban+crop,H,0.0057730923694779114
6069,grass,W,0.00426706827309237
6069,crop,H,0.0037650602409638554
6069,urban+crop,C,0.003263052208835341
6069,urban+shrub,S,0.0030120481927710845
6069,shrub,H,0.0027610441767068274
6069,crop,S,0.0025100401606425703
6069,grass,M,0.0025100401606425703
6069,forest,S,0.002008032128514056
6069,shrub,S,0.002008032128514056
6069,urban+crop,S,0.0017570281124497991
6069,crop,C,0.0015060240963855422
6069,shrub,C,0.0015060240963855422
6069,forest,C,0.001004016064257028
6069,grass,C,0.000502008032128514
6069,urban+forest,H,0.000502008032128514
6069,urban+forest,S,0.000502008032128514
6069,urban+shrub,H,0.000502008032128514
6067,urban,W,0.28729166666666667
6067,urban,M,0.27592261904761906
6067,urban+forest,W,0.07907738095238095
6067,urban+forest,M,0.07560515873015873
6067,urban+crop,W,0.04181547619047619
6067,urban+crop,M,0.03996031746031746
6067,urban,C,0.028353174603174602
6067,urban+grass,W,0.018839285714285715
6067,urban+grass,M,0.01814484126984127
6067,urban+shrub,W,0.01564484126984127
6067,urban,S,0.015595238095238096
6067,shrub,W,0.013968253968253968
6067,urban+shrub,M,0.013244047619047619
6067,forest,W,0.011984126984126984
6067,forest,M,0.011180555555555555
6067,shrub,M,0.010694444444444444
6067,urban,H,0.008214285714285714
6067,crop,W,0.004950396825396826
6067,crop,M,0.0039880952380952385
6067,shrub,H,0.0033035714285714287
6067,urban+forest,C,0.0028968253968253968
6067,urban+forest,S,0.0027678571428571427
6067,urban+grass,C,0.0019246031746031746
6067,urban+crop,C,0.0017857142857142857
6067,urban+forest,H,0.0016170634920634921
6067,urban+crop,H,0.001507936507936508
6067,urban+barren,W,0.0012599206349206348
6067,urban+crop,S,0.0012301587301587302
6067,urban+shrub,H,0.0011507936507936507
6067,urban+barren,M,0.001140873015873016
6067,crop,H,0.000873015873015873
6067,urban+grass,S,0.0007142857142857143
6067,forest,H,0.0004464285714285714
6067,urban+grass,H,0.0003968253968253968
6067,urban+shrub,C,0.00032738095238095237
6067,shrub,S,0.00029761904761904765
6067,forest,S,0.0002777777777777778
6067,crop,C,0.0002380952380952381
6067,crop,S,0.0001984126984126984
6067,grass,M,0.00017857142857142857
6067,shrub,C,0.00016865079365079366
6067,grass,W,0.00015873015873015873
6067,urban+barren,S,0.00015873015873015873
6067,forest,C,0.00012896825396825398
6067,urban+barren,C,0.00012896825396825398
6067,urban+shrub,S,0.00010912698412698413
6067,urban+barren,H,7.936507936507937e-05
6067,grass,C,5.9523809523809524e-05
6065,urban,W,0.16011138007186138
6065,urban,M,0.15347607905761543
6065,urban+barren,W,0.0881438844558093
6065,urban+barren,M,0.08568786290750502
6065,urban+grass,W,0.06657536600279966
6065,urban+grass,M,0.06383634608678954
6065,urban+shrub,W,0.05497243292686008
6065,urban+shrub,M,0.05262253576644549
6065,shrub,H,0.023387793673975775
6065,urban+grass,H,0.020512328116393187
6065,urban+forest,W,0.019627958217312426
6065,shrub,W,0.019415709441533043
6065,urban+forest,M,0.018885087502084588
6065,shrub,M,0.017803629454065828
6065,urban+shrub,H,0.01652508325710907
6065,urban+barren,H,0.01537287561716385
6065,urban,C,0.014604737190533705
6065,urban,H,0.013250387859370025
6065,forest,W,0.009546141367791753
6065,forest,M,0.008980144632380067
6065,urban+barren,C,0.008676932095552377
6065,barren,W,0.006928406466512702
6065,barren,M,0.00607435782111471
6065,urban,S,0.005665020896397329
6065,urban+barren,S,0.0051040777032661045
6065,barren,H,0.004800865166438415
6065,urban+crop,W,0.004563348679256725
6065,urban+crop,M,0.004098422789454268
6065,urban+shrub,C,0.0033100701937022756
6065,grass,W,0.002425700294621515
6065,grass,M,0.002304415279890439
6065,crop,W,0.0022235586034030554
6065,forest,H,0.002208397976561671
6065,grass,H,0.002208397976561671
6065,urban+forest,H,0.0021831302651593634
6065,urban+grass,C,0.002127541300074287
6065,urban+shrub,S,0.0018344358478075207
6065,crop,M,0.0017080972907959834
6065,crop,H,0.0014857414304556779
6065,urban+crop,H,0.0012482249432739878
6065,urban+grass,S,0.0008237273917152228
6065,shrub,C,0.0006367463273381477
6065,barren,C,0.0006013715313749172
6065,shrub,S,0.0005761038199726098
6065,urban+forest,C,0.0005104077703266105
6065,urban+crop,C,0.0004699794320829185
6065,urban+forest,S,0.0003436408750713813
6065,forest,C,0.00033858733279091977
6065,forest,S,0.00032342670594953535
6065,barren,S,0.00021730231805984406
6065,urban+crop,S,0.00017687397981615212
6065,crop,S,0.00016171335297476768
6065,crop,C,0.00013139209929199873
6065,grass,C,9.60173033287683e-05
6065,grass,S,7.580313420692234e-05
6063,forest,W,0.3450722067392957
6063,forest,M,0.26247783126425134
6063,urban+forest,W,0.14796047631112239
6063,urban+forest,M,0.11831770965290093
6063,urban+forest,C,0.023815556118571068
6063,forest,H,0.022802128198631873
6063,urban+forest,H,0.02001520141879909
6063,forest,S,0.01418799087914872
6063,urban+forest,S,0.013174562959209527
6063,forest,C,0.012161135039270332
6063,shrub,W,0.00709399543957436
6063,shrub,M,0.004560425639726374
6063,shrub,H,0.002533569799847986
6063,urban+grass,W,0.0020268558398783888
6063,shrub,S,0.0010134279199391944
6063,urban+shrub,M,0.0010134279199391944
6063,shrub,C,0.0005067139599695972
6063,urban+grass,S,0.0005067139599695972
6063,urban+grass,M,0.0002533569799847986
6063,urban+shrub,C,0.0002533569799847986
6063,urban+shrub,W,0.0002533569799847986
6061,forest,W,0.1751560796749579
6061,forest,M,0.15778911901694578
6061,urban,W,0.12412050341888811
6061,urban,M,0.11847190565850758
6061,urban+forest,W,0.0958279655138242
6061,urban+forest,M,0.0891636111386384
6061,urban+grass,M,0.06260529184421762
6061,urban+grass,W,0.06235754632841146
6061,urban+shrub,W,0.015632742047368944
6061,urban+shrub,M,0.015186800118917848
6061,urban,C,0.01318006144088792
6061,shrub,W,0.012362501238727579
6061,shrub,M,0.009934595183827173
6061,urban+forest,C,0.00953820235853731
6061,urban,S,0.006391834307799029
6061,urban+forest,H,0.005599048657219305
6061,forest,H,0.004855812109800813
6061,urban+forest,S,0.003691408185511842
6061,forest,C,0.0023535824001585572
6061,urban,H,0.002204935090674859
6061,forest,S,0.001833316816965613
6061,urban+barren,W,0.0015607967495788325
6061,shrub,H,0.0013873748885145178
6061,urban+crop,M,0.0012387275790308196
6061,urban+grass,C,0.0012387275790308196
6061,urban+crop,W,0.0011644039242889703
6061,urban+barren,M,0.0010653057179665047
6061,crop,W,0.0007680110989991081
6061,crop,M,0.0007432365474184917
6061,urban+grass,H,0.0005202655831929442
6061,grass,W,0.0002972946189673967
6061,urban+barren,C,0.0002972946189673967
6061,urban+grass,S,0.0002972946189673967
6061,urban+shrub,H,0.0002477455158061639
6061,grass,M,0.00019819641264493112
6061,urban+shrub,C,0.00017342186106431473
6061,shrub,C,0.00014864730948369834
6061,shrub,S,0.00014864730948369834
6061,crop,S,7.432365474184917e-05
6061,crop,H,4.954910316123278e-05
6061,urban+crop,S,4.954910316123278e-05
6061,urban+shrub,S,4.954910316123278e-05
6061,urban+barren,S,2.477455158061639e-05
6059,urban,W,0.37291686566688953
6059,urban,M,0.363192918776069
6059,urban,C,0.06386474352851275
6059,urban+forest,W,0.042137103193555576
6059,urban+forest,M,0.04121374215939122
6059,urban,S,0.021886840513261376
6059,urban,H,0.016856114878848666
6059,urban+grass,W,0.012678702200146464
6059,urban+grass,M,0.012634126150221288
6059,urban+shrub,W,0.011430572802241539
6059,urban+shrub,M,0.011194956538351323
6059,forest,M,0.005393702040946286
6059,forest,W,0.005393702040946286
6059,urban+barren,W,0.005209029834113414
6059,urban+barren,M,0.004947941541694527
6059,urban+grass,C,0.0013245454834909416
6059,urban+forest,C,0.0012035533479797498
6059,shrub,M,0.0008596809628426783
6059,shrub,W,0.0007386888273314866
6059,urban+grass,S,0.0006559047346133028
6059,urban+forest,H,0.00043939249211959116
6059,urban+forest,S,0.00043939249211959116
6059,urban+barren,H,0.00043302448498742317
6059,urban+barren,S,0.0002801923138153915
6059,urban+barren,C,0.0002738243066832235
6059,urban+crop,W,0.00025472028528671954
6059,urban+shrub,C,0.00024835227815455155
6059,forest,C,0.00024198427102238354
6059,urban+shrub,H,0.00024198427102238354
6059,urban+crop,M,0.00023561626389021555
6059,grass,W,0.00017830419970070365
6059,urban+other,W,0.00017830419970070365
6059,grass,M,0.0001655681854363677
6059,urban+shrub,S,0.00015283217117203172
6059,urban+other,M,0.00014646416403986374
6059,barren,M,0.0001018881141146878
6059,barren,W,0.0001018881141146878
6059,forest,S,7.641608558601586e-05
6059,shrub,C,3.184003566083994e-05
6059,shrub,H,2.547202852867195e-05
6059,forest,H,1.2736014264335975e-05
6059,urban+crop,S,6.368007132167988e-06
6057,forest,W,0.3782857142857143
6057,forest,M,0.3703571428571429
6057,urban+forest,W,0.07371428571428572
6057,forest,H,0.07171428571428572
6057,urban+forest,M,0.06992857142857142
6057,urban+forest,C,0.012785714285714286
6057,urban+forest,H,0.009285714285714286
6057,urban+forest,S,0.006214285714285714
6057,forest,S,0.003928571428571429
6057,forest,C,0.0037142857142857142
6057,shrub,H,7.142857142857143e-05
6055,urban+grass,W,0.22696667518963606
6055,urban+grass,M,0.21588681496633427
6055,forest,W,0.11650899173271968
6055,forest,M,0.10517344242734168
6055,urban+forest,W,0.08412170800306827
6055,urban+forest,M,0.07909315605556975
6055,urban+grass,C,0.029489474132787862
6055,shrub,M,0.024972300349441746
6055,shrub,W,0.02301201738685758
6055,urban+grass,H,0.018068695133384473
6055,urban+grass,S,0.012784454103809767
6055,urban+forest,H,0.011079860223301798
6055,urban+shrub,W,0.007926361544362055
6055,urban+shrub,M,0.0076706724622858605
6055,urban+forest,C,0.0063069973578794855
6055,crop,M,0.005454700417625501
6055,crop,W,0.0050285519474985085
6055,urban+forest,S,0.004858092559447712
6055,forest,S,0.003920565925168328
6055,forest,H,0.0038353362311429303
6055,forest,C,0.0025568908207619537
6055,grass,M,0.0017898235745333673
6055,grass,W,0.0012784454103809768
6055,shrub,H,0.0005113781641523907
6055,shrub,S,0.0005113781641523907
6055,urban+shrub,C,0.00042614847012699224
6055,shrub,C,0.0003409187761015938
6055,crop,C,0.0001704593880507969
6055,crop,H,0.0001704593880507969
6055,urban+crop,W,8.522969402539845e-05
6053,urban+crop,W,0.1875048266275388
6053,forest,W,0.1566530233994903
6053,urban+forest,W,0.12259633948567457
6053,forest,M,0.09367518727314851
6053,urban+forest,M,0.08815352536875434
6053,urban+crop,M,0.08460112750019307
6053,shrub,W,0.024133137694030426
6053,urban+crop,C,0.022202486678507993
6053,urban+grass,W,0.02023322264267511
6053,crop,W,0.019460962236466137
6053,urban,M,0.01756892424125415
6053,urban,W,0.017221407058460113
6053,urban+forest,C,0.015985790408525755
6053,forest,H,0.015290756042937679
6053,shrub,M,0.014286817514866013
6053,urban+shrub,W,0.012703683682137618
6053,urban+grass,M,0.010155224341648004
6053,urban+crop,H,0.010039385280716658
6053,urban+forest,S,0.00853347748860916
6053,crop,M,0.008417638427677813
6053,urban+crop,S,0.008301799366746467
6053,shrub,H,0.007877056143331531
6053,urban+shrub,M,0.0074909259402270445
6053,urban+forest,H,0.0054058228434628154
6053,forest,S,0.003552397868561279
6053,forest,C,0.0023167812186269208
6053,urban+grass,H,0.0017761989342806395
6053,urban,C,0.0017375859139701908
6053,shrub,S,0.0016989728936597421
6053,urban+grass,C,0.0016989728936597421
6053,crop,H,0.0016217468530388447
6053,urban+shrub,H,0.0015445208124179473
6053,crop,C,0.0013128426905552552
6053,shrub,C,0.0006950343655880763
6053,urban+barren,W,0.0006950343655880763
6053,urban+barren,M,0.0006178083249671789
6053,crop,S,0.0005405822843462816
6053,urban,S,0.00042474322341493553
6053,urban+grass,S,0.00030890416248358944
6053,urban+shrub,C,0.0002316781218626921
6053,urban+shrub,S,0.0002316781218626921
6053,grass,W,0.00019306510155224342
6053,grass,C,7.722604062089736e-05
6053,grass,H,7.722604062089736e-05
6053,grass,M,7.722604062089736e-05
6053,grass,S,7.722604062089736e-05
6051,forest,M,0.18838241226300928
6051,forest,W,0.1863654699475595
6051,urban+forest,W,0.1335215812827753
6051,urban+forest,M,0.12666397741024607
6051,shrub,H,0.042759177087535294
6051,urban+grass,W,0.03469140782573618
6051,urban+grass,M,0.02864058087938685
6051,urban+shrub,W,0.02379991932230738
6051,shrub,W,0.02218636546994756
6051,urban+barren,H,0.021782977006857603
6051,urban+shrub,H,0.020572811617587738
6051,shrub,M,0.019766034691407825
6051,urban+shrub,M,0.01855586930213796
6051,barren,H,0.014521984671238403
6051,urban+forest,C,0.01371520774505849
6051,urban+grass,H,0.013311819281968536
6051,urban+forest,H,0.011294876966518758
6051,urban+barren,W,0.010488100040338847
6051,urban+barren,M,0.009681323114158934
6051,grass,M,0.00927793465106898
6051,grass,W,0.007664380798709157
6051,forest,H,0.00645421540943929
6051,urban+grass,C,0.0060508269463493344
6051,urban+forest,S,0.005647438483259379
6051,forest,S,0.004437273093989512
6051,forest,C,0.003630496167809601
6051,grass,C,0.003227107704719645
6051,barren,M,0.002016942315449778
6051,urban+shrub,S,0.002016942315449778
6051,barren,W,0.0016135538523598225
6051,grass,H,0.0016135538523598225
6051,urban+grass,S,0.0016135538523598225
6051,crop,M,0.0008067769261799112
6051,crop,W,0.0008067769261799112
6051,grass,S,0.0008067769261799112
6051,shrub,C,0.0008067769261799112
6051,shrub,S,0.0008067769261799112
6049,shrub,H,0.22100054975261132
6049,urban+grass,M,0.1451346893897746
6049,urban+grass,W,0.1451346893897746
6049,shrub,W,0.07696536558548653
6049,shrub,M,0.06487080813633865
6049,forest,H,0.05332600329851567
6049,urban+shrub,W,0.038482682792743264
6049,urban+grass,H,0.035733919736118745
6049,urban+shrub,M,0.034634414513468936
6049,urban+shrub,H,0.029686641011544807
6049,urban+crop,M,0.019791094007696537
6049,urban+crop,W,0.019241341396371632
6049,forest,W,0.015393073117097306
6049,crop,M,0.013743815283122594
6049,crop,W,0.013743815283122594
6049,forest,M,0.013743815283122594
6049,urban+crop,H,0.010445299615173173
6049,shrub,C,0.009895547003848268
6049,urban+grass,C,0.008796041781198461
6049,crop,H,0.006597031335898846
6049,urban+forest,H,0.005497526113249038
6049,shrub,S,0.004947773501924134
6049,grass,M,0.0021990104452996153
6049,urban+shrub,C,0.0021990104452996153
6049,urban+crop,C,0.0016492578339747114
6049,urban+forest,M,0.0016492578339747114
6049,urban+forest,W,0.0016492578339747114
6049,urban+grass,S,0.0016492578339747114
6049,grass,W,0.0010995052226498076
6049,urban+crop,S,0.0005497526113249038
6049,urban+shrub,S,0.0005497526113249038
6047,urban+crop,W,0.3142083111605631
6047,urban+crop,M,0.2838759614919452
6047,crop,W,0.06380920129650235
6047,crop,M,0.04363601180397659
6047,urban+forest,W,0.034879783271249576
6047,urban+forest,M,0.03212229693773886
6047,urban+crop,C,0.02597842387886411
6047,urban+grass,W,0.022446906293841613
6047,forest,W,0.022398529340622128
6047,urban+grass,M,0.02196313676164675
6047,forest,M,0.01760921097189299
6047,shrub,W,0.016544918001064293
6047,urban+crop,H,0.01528711721735765
6047,shrub,M,0.014561462919065358
6047,urban+crop,S,0.013352039088578202
6047,crop,S,0.00953025978423879
6047,urban+shrub,W,0.007885443374776256
6047,urban+shrub,M,0.006482511731411155
6047,crop,C,0.003676648444680954
6047,crop,H,0.0036282714914614676
6047,grass,W,0.0024188476609743118
6047,grass,M,0.002273716801315853
6047,shrub,S,0.0021285859416573945
6047,urban+forest,C,0.002031832035218422
6047,urban+grass,H,0.0019834550819989357
6047,forest,S,0.0019350781287794496
6047,urban+grass,C,0.0017899472691209907
6047,urban+grass,S,0.0016931933626820183
6047,shrub,H,0.0016448164094625321
6047,urban+forest,S,0.0013061777369261284
6047,shrub,C,0.0012094238304871559
6047,urban+forest,H,0.001015916017609211
6047,forest,C,0.0009675390643897248
6047,grass,C,0.0007740312515117798
6047,grass,H,0.0006289003918533211
6047,urban+shrub,S,0.0006289003918533211
6047,forest,H,0.0005805234386338349
6047,grass,S,0.0003870156257558899
6047,urban+shrub,H,0.0003870156257558899
6047,urban+shrub,C,0.0003386386725364037
6045,forest,W,0.26156299840510366
6045,forest,M,0.23349282296650717
6045,urban+forest,W,0.14630515683147263
6045,urban+forest,M,0.1390749601275917
6045,forest,H,0.11089845826687932
6045,urban+forest,H,0.04380648591174907
6045,urban+forest,C,0.03359914938862307
6045,urban+forest,S,0.014885699096225412
6045,forest,C,0.009569377990430622
6045,forest,S,0.006804891015417331
6043,forest,W,0.35157159487776485
6043,forest,M,0.31955762514551805
6043,shrub,W,0.08032596041909197
6043,urban+forest,W,0.07217694994179279
6043,shrub,M,0.0710128055878929
6043,urban+forest,M,0.06693830034924331
6043,urban+shrub,M,0.006984866123399301
6043,forest,S,0.005820721769499418
6043,urban+forest,C,0.005238649592549476
6043,forest,H,0.002910360884749709
6043,urban+shrub,C,0.002910360884749709
6043,urban+shrub,H,0.002910360884749709
6043,urban+shrub,W,0.002910360884749709
6043,shrub,C,0.002328288707799767
6043,forest,C,0.0011641443538998836
6043,grass,H,0.0011641443538998836
6043,shrub,H,0.0011641443538998836
6043,shrub,S,0.0011641443538998836
6043,urban+forest,S,0.0011641443538998836
6043,urban+shrub,S,0.0005820721769499418
6041,forest,W,0.21488210891141102
6041,urban+forest,W,0.21225647219450716
6041,forest,M,0.2108386283673791
6041,urban+forest,M,0.2062175077456283
6041,urban+forest,C,0.03329307357034081
6041,urban+grass,W,0.017644278737593867
6041,urban+grass,M,0.017171664128551173
6041,urban+forest,S,0.014546027411647325
6041,shrub,W,0.012287979835110013
6041,shrub,M,0.010922648742320013
6041,urban,W,0.008297012025416163
6041,urban,M,0.008139473822401933
6041,forest,C,0.006038964448878853
6041,urban+forest,H,0.005146247965131545
6041,urban+shrub,M,0.003518353200651158
6041,urban+shrub,W,0.003098251325946542
6041,forest,S,0.002730662185580003
6041,urban,C,0.0023630730452134643
6041,urban+barren,W,0.0023630730452134643
6041,urban+barren,M,0.0021530221078611563
6041,grass,W,0.0016278947644803865
6041,grass,M,0.0013653310927900016
6041,forest,H,0.0007876910150711548
6041,urban,S,0.0007351782807330778
6041,urban+shrub,C,0.00047261460904269285
6041,shrub,S,0.0003150764060284619
6041,urban+shrub,S,0.0002625636716903849
6041,urban+grass,C,0.00021005093735230792
6041,urban+barren,C,0.00015753820301423095
6041,shrub,C,0.00010502546867615396
6041,urban+barren,S,5.251273433807698e-05
6039,urban+crop,W,0.13943100604727873
6039,urban+crop,M,0.13255909840571742
6039,forest,W,0.12362561847168774
6039,forest,M,0.11991478834524465
6039,urban+forest,W,0.07181143485431556
6039,urban+forest,M,0.0698873007146784
6039,forest,H,0.041918636613523914
6039,urban+grass,M,0.04136888400219901
6039,urban+grass,W,0.04020065970313359
6039,shrub,W,0.03779549202858713
6039,urban+shrub,M,0.035252886201209456
6039,shrub,M,0.035184167124793844
6039,urban+shrub,W,0.034634414513468936
6039,urban+crop,C,0.013056624518966465
6039,crop,W,0.011063771302913689
6039,urban+forest,H,0.0090021990104453
6039,crop,M,0.008727322704782848
6039,urban+crop,S,0.005016492578339747
6039,urban+crop,H,0.0048790544255085215
6039,urban+forest,C,0.004604178119846069
6039,shrub,H,0.0035046728971962616
6039,forest,C,0.0033672347443650355
6039,urban+forest,S,0.0033672347443650355
6039,forest,S,0.00254260582737768
6039,crop,H,0.0017866959868059373
6039,urban+shrub,H,0.0013743815283122594
6039,crop,S,0.0009620670698185816
6039,urban+grass,C,0.0007559098405717427
6039,urban+grass,S,0.0006184716877405168
6039,grass,M,0.00041231445849367786
6039,crop,C,0.0002748763056624519
6039,grass,W,0.0002748763056624519
6039,shrub,S,0.00020615722924683893
6039,grass,H,0.00013743815283122595
6039,shrub,C,0.00013743815283122595
6039,urban+grass,H,0.00013743815283122595
6039,urban+shrub,C,0.00013743815283122595
6039,urban+shrub,S,6.871907641561298e-05
6037,urban,W,0.3388898748879518
6037,urban,M,0.33519425055209706
6037,urban,C,0.08465787954286587
6037,urban+forest,W,0.03590259727130376
6037,urban+forest,M,0.03527804799144502
6037,urban,S,0.03472089611588759
6037,urban+grass,W,0.028650636568483625
6037,urban+grass,M,0.028023840708481514
6037,urban+shrub,W,0.015858609232096442
6037,urban+shrub,M,0.015440745325428367
6037,urban,H,0.008148346180027454
6037,forest,W,0.005425491046254839
6037,forest,M,0.005337874420663145
6037,shrub,W,0.005106476665895341
6037,shrub,M,0.004684119598940513
6037,urban+barren,W,0.0025049368598650703
6037,urban+barren,M,0.002280278845527396
6037,urban+grass,H,0.001619784283374633
6037,urban+grass,C,0.0014939757953455353
6037,shrub,H,0.0013075096434452655
6037,urban+forest,C,0.001258084880290977
6037,grass,W,0.0010334268659533026
6037,grass,M,0.0010064679042327816
6037,urban+grass,S,0.0009884952630857676
6037,urban+shrub,H,0.0009031252176374514
6037,urban+shrub,C,0.0008671799353434235
6037,urban+forest,S,0.0006312890202888653
6037,urban+shrub,S,0.00038416520451742335
6037,urban+forest,H,0.0003661925633704094
6037,urban+barren,C,0.00028306909806546986
6037,forest,H,0.00027857593777871637
6037,grass,H,0.0002673430370618326
6037,shrub,S,0.00021791827390754424
6037,urban+barren,H,0.00020668537319066052
6037,urban+barren,S,0.00019320589233040006
6037,shrub,C,0.00013254822845922793
6037,forest,S,0.000105589266738707
6037,forest,C,6.290424401454885e-05
6037,grass,S,5.616450358441862e-05
6037,urban+crop,M,4.9424763154288387e-05
6037,barren,W,4.717818301091164e-05
6037,grass,C,4.493160286753489e-05
6037,urban+crop,W,2.6958961720520937e-05
6037,urban+other,M,1.797264114701396e-05
6037,urban+other,W,1.797264114701396e-05
6037,barren,M,1.5726061003637212e-05
6037,barren,H,4.49316028675349e-06
6037,crop,S,4.49316028675349e-06
6037,urban+crop,C,2.246580143376745e-06
6035,shrub,W,0.10838562464346833
6035,forest,W,0.10781517398745008
6035,urban+grass,W,0.1006845407872219
6035,urban+grass,M,0.09669138619509413
6035,forest,M,0.08357102110667428
6035,shrub,M,0.08128921848260126
6035,urban+forest,M,0.07929264118653737
6035,urban+forest,W,0.0775812892184826
6035,urban+shrub,W,0.043069024529378205
6035,shrub,H,0.03736451796919567
6035,urban+shrub,M,0.03194523673702225
6035,grass,W,0.021962350256702796
6035,forest,H,0.018539646320593267
6035,grass,M,0.018539646320593267
6035,urban+grass,C,0.011123787792355962
6035,urban+shrub,H,0.010553337136337706
6035,urban+forest,C,0.009697661152310326
6035,grass,H,0.007701083856246435
6035,urban+grass,H,0.007415858528237307
6035,crop,M,0.005419281232173417
6035,shrub,S,0.005419281232173417
6035,forest,C,0.004563605248146035
6035,crop,W,0.003993154592127781
6035,urban+forest,S,0.003993154592127781
6035,urban+forest,H,0.0037079292641186536
